UserName,QuestionID,Title,UserRespnse,Title,ExamID,Title,ResourcePrimaryName
t13160,53858,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">What is the meaning of engulf, favorable, implantation, progeny in Persian, respectively</span></p>  ",0,"<p><span dir=""RTL"" lang=""FA"" style=""font-size:12.0pt;  line-height:115%;font-family:Nazanin;mso-ascii-font-family:&quot;Times New Roman&quot;;  mso-fareast-font-family:Calibri;mso-hansi-font-family:&quot;Times New Roman&quot;;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:FA"">بلعیدن</span><span dir=""RTL"" lang=""FA"" style=""font-size:12.0pt;line-height:115%;font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;  mso-fareast-font-family:Calibri;mso-ansi-language:EN-US;mso-fareast-language:  EN-US;mso-bidi-language:FA"">٬ </span><span dir=""RTL"" lang=""FA"" style=""font-size:  12.0pt;line-height:115%;font-family:Nazanin;mso-ascii-font-family:&quot;Times New Roman&quot;;  mso-fareast-font-family:Calibri;mso-hansi-font-family:&quot;Times New Roman&quot;;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:FA"">مطلوب</span><span dir=""RTL"" lang=""FA"" style=""font-size:12.0pt;line-height:115%;font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;  mso-fareast-font-family:Calibri;mso-ansi-language:EN-US;mso-fareast-language:  EN-US;mso-bidi-language:FA"">٬ </span><span dir=""RTL"" lang=""FA"" style=""font-size:  12.0pt;line-height:115%;font-family:Nazanin;mso-ascii-font-family:&quot;Times New Roman&quot;;  mso-fareast-font-family:Calibri;mso-hansi-font-family:&quot;Times New Roman&quot;;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:FA"">کاشت</span><span dir=""RTL"" lang=""FA"" style=""font-size:12.0pt;line-height:115%;font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;  mso-fareast-font-family:Calibri;mso-ansi-language:EN-US;mso-fareast-language:  EN-US;mso-bidi-language:FA"">٬ </span><span dir=""RTL"" lang=""FA"" style=""font-size:  12.0pt;line-height:115%;font-family:Nazanin;mso-ascii-font-family:&quot;Times New Roman&quot;;  mso-fareast-font-family:Calibri;mso-hansi-font-family:&quot;Times New Roman&quot;;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:FA"">فرزند</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s951302123,53864,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Which of the following words is only singular</span></p>  ",10,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:FA"">fungus</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s961302126,53864,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Which of the following words is only singular</span></p>  ",10,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:FA"">fungus</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302101,53864,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Which of the following words is only singular</span></p>  ",10,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:FA"">fungus</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302102,53864,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Which of the following words is only singular</span></p>  ",10,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:FA"">fungus</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302105,53864,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Which of the following words is only singular</span></p>  ",10,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:FA"">fungus</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302107,53864,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Which of the following words is only singular</span></p>  ",10,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:FA"">fungus</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302108,53864,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Which of the following words is only singular</span></p>  ",100,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:FA"">fungus</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302109,53864,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Which of the following words is only singular</span></p>  ",10,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:FA"">fungus</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302113,53864,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Which of the following words is only singular</span></p>  ",10,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:FA"">fungus</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302114,53864,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Which of the following words is only singular</span></p>  ",10,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:FA"">fungus</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302117,53864,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Which of the following words is only singular</span></p>  ",10,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:FA"">fungus</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302122,53864,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Which of the following words is only singular</span></p>  ",10,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:FA"">fungus</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302123,53864,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Which of the following words is only singular</span></p>  ",10,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:FA"">fungus</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302124,53864,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Which of the following words is only singular</span></p>  ",10,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:FA"">fungus</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302125,53864,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Which of the following words is only singular</span></p>  ",10,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:FA"">fungus</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302127,53864,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Which of the following words is only singular</span></p>  ",10,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:FA"">fungus</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302129,53864,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Which of the following words is only singular</span></p>  ",10,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:FA"">fungus</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s971302501,53864,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Which of the following words is only singular</span></p>  ",10,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:FA"">fungus</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
t13160,53864,"<p style=""text-align: left;"">متون تخصصی1400</p>    <p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:AR-SA"">Which of the following words is only singular</span></p>  ",0,"<p style=""text-align: left;""><span style=""font-size:12.0pt;line-height:115%;  font-family:&quot;Times New Roman&quot;,&quot;serif&quot;;mso-fareast-font-family:Calibri;  mso-ansi-language:EN-US;mso-fareast-language:EN-US;mso-bidi-language:FA"">fungus</span></p>  ",6168,متون تخصصی 1400,متون تخصصی زیست شناسی سلولی و مولکولی گروه (۱)
s961302126,58545,در مهار کننده مختلط Km ظاهری و Vmax ظاهری چگونه تغییر می کنند؟                                                                                          ,1,Km را گاهی کم و گاهی زیاد و Vmax کم می شوند.,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302102,58545,در مهار کننده مختلط Km ظاهری و Vmax ظاهری چگونه تغییر می کنند؟                                                                                          ,1,Km را گاهی کم و گاهی زیاد و Vmax کم می شوند.,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302107,58545,در مهار کننده مختلط Km ظاهری و Vmax ظاهری چگونه تغییر می کنند؟                                                                                          ,1,Km را گاهی کم و گاهی زیاد و Vmax کم می شوند.,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302108,58545,در مهار کننده مختلط Km ظاهری و Vmax ظاهری چگونه تغییر می کنند؟                                                                                          ,1,Km را گاهی کم و گاهی زیاد و Vmax کم می شوند.,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302113,58545,در مهار کننده مختلط Km ظاهری و Vmax ظاهری چگونه تغییر می کنند؟                                                                                          ,1,Km را گاهی کم و گاهی زیاد و Vmax کم می شوند.,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302114,58545,در مهار کننده مختلط Km ظاهری و Vmax ظاهری چگونه تغییر می کنند؟                                                                                          ,1,Km را گاهی کم و گاهی زیاد و Vmax کم می شوند.,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302117,58545,در مهار کننده مختلط Km ظاهری و Vmax ظاهری چگونه تغییر می کنند؟                                                                                          ,1,Km را گاهی کم و گاهی زیاد و Vmax کم می شوند.,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302122,58545,در مهار کننده مختلط Km ظاهری و Vmax ظاهری چگونه تغییر می کنند؟                                                                                          ,1,Km را گاهی کم و گاهی زیاد و Vmax کم می شوند.,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302123,58545,در مهار کننده مختلط Km ظاهری و Vmax ظاهری چگونه تغییر می کنند؟                                                                                          ,1,Km را گاهی کم و گاهی زیاد و Vmax کم می شوند.,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302125,58545,در مهار کننده مختلط Km ظاهری و Vmax ظاهری چگونه تغییر می کنند؟                                                                                          ,1,Km را گاهی کم و گاهی زیاد و Vmax کم می شوند.,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302129,58545,در مهار کننده مختلط Km ظاهری و Vmax ظاهری چگونه تغییر می کنند؟                                                                                          ,1,Km را گاهی کم و گاهی زیاد و Vmax کم می شوند.,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s961302126,58553, نمودار هانز ولف(Hanes woolf) چیست؟,1000,نمودار [V]/S در برابر]  [S ] است.  ,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302102,58553, نمودار هانز ولف(Hanes woolf) چیست؟,100,نمودار [V]/S در برابر]  [S ] است.  ,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302107,58553, نمودار هانز ولف(Hanes woolf) چیست؟,100,نمودار [V]/S در برابر]  [S ] است.  ,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302108,58553, نمودار هانز ولف(Hanes woolf) چیست؟,100,نمودار [V]/S در برابر]  [S ] است.  ,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302113,58553, نمودار هانز ولف(Hanes woolf) چیست؟,100,نمودار [V]/S در برابر]  [S ] است.  ,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302114,58553, نمودار هانز ولف(Hanes woolf) چیست؟,1000,نمودار [V]/S در برابر]  [S ] است.  ,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302117,58553, نمودار هانز ولف(Hanes woolf) چیست؟,100,نمودار [V]/S در برابر]  [S ] است.  ,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302122,58553, نمودار هانز ولف(Hanes woolf) چیست؟,100,نمودار [V]/S در برابر]  [S ] است.  ,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302123,58553, نمودار هانز ولف(Hanes woolf) چیست؟,1000,نمودار [V]/S در برابر]  [S ] است.  ,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302125,58553, نمودار هانز ولف(Hanes woolf) چیست؟,100,نمودار [V]/S در برابر]  [S ] است.  ,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302129,58553, نمودار هانز ولف(Hanes woolf) چیست؟,1000,نمودار [V]/S در برابر]  [S ] است.  ,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s961302126,58606,سرعت اولیه یک واکنش در حضورmmol  6 مهار کننده ضد رقابتیmol/litmin  6 می شود اگر Kmو Vmax در غیاب مهار کننده به ترتیب 21 میکرومولار و mol/litmin 18 باشد و ثابت تفکیک مهار کننده mol 012/0 می باشد. Km ظاهری و Vm  ظاهری به ترتیب چند می شود؟,1000,14 میکرومولار و 12 مولار بردقیقه     ,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302102,58606,سرعت اولیه یک واکنش در حضورmmol  6 مهار کننده ضد رقابتیmol/litmin  6 می شود اگر Kmو Vmax در غیاب مهار کننده به ترتیب 21 میکرومولار و mol/litmin 18 باشد و ثابت تفکیک مهار کننده mol 012/0 می باشد. Km ظاهری و Vm  ظاهری به ترتیب چند می شود؟,100,14 میکرومولار و 12 مولار بردقیقه     ,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302107,58606,سرعت اولیه یک واکنش در حضورmmol  6 مهار کننده ضد رقابتیmol/litmin  6 می شود اگر Kmو Vmax در غیاب مهار کننده به ترتیب 21 میکرومولار و mol/litmin 18 باشد و ثابت تفکیک مهار کننده mol 012/0 می باشد. Km ظاهری و Vm  ظاهری به ترتیب چند می شود؟,100,14 میکرومولار و 12 مولار بردقیقه     ,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302108,58606,سرعت اولیه یک واکنش در حضورmmol  6 مهار کننده ضد رقابتیmol/litmin  6 می شود اگر Kmو Vmax در غیاب مهار کننده به ترتیب 21 میکرومولار و mol/litmin 18 باشد و ثابت تفکیک مهار کننده mol 012/0 می باشد. Km ظاهری و Vm  ظاهری به ترتیب چند می شود؟,10,14 میکرومولار و 12 مولار بردقیقه     ,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302113,58606,سرعت اولیه یک واکنش در حضورmmol  6 مهار کننده ضد رقابتیmol/litmin  6 می شود اگر Kmو Vmax در غیاب مهار کننده به ترتیب 21 میکرومولار و mol/litmin 18 باشد و ثابت تفکیک مهار کننده mol 012/0 می باشد. Km ظاهری و Vm  ظاهری به ترتیب چند می شود؟,1000,14 میکرومولار و 12 مولار بردقیقه     ,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302114,58606,سرعت اولیه یک واکنش در حضورmmol  6 مهار کننده ضد رقابتیmol/litmin  6 می شود اگر Kmو Vmax در غیاب مهار کننده به ترتیب 21 میکرومولار و mol/litmin 18 باشد و ثابت تفکیک مهار کننده mol 012/0 می باشد. Km ظاهری و Vm  ظاهری به ترتیب چند می شود؟,0,14 میکرومولار و 12 مولار بردقیقه     ,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302117,58606,سرعت اولیه یک واکنش در حضورmmol  6 مهار کننده ضد رقابتیmol/litmin  6 می شود اگر Kmو Vmax در غیاب مهار کننده به ترتیب 21 میکرومولار و mol/litmin 18 باشد و ثابت تفکیک مهار کننده mol 012/0 می باشد. Km ظاهری و Vm  ظاهری به ترتیب چند می شود؟,100,14 میکرومولار و 12 مولار بردقیقه     ,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302122,58606,سرعت اولیه یک واکنش در حضورmmol  6 مهار کننده ضد رقابتیmol/litmin  6 می شود اگر Kmو Vmax در غیاب مهار کننده به ترتیب 21 میکرومولار و mol/litmin 18 باشد و ثابت تفکیک مهار کننده mol 012/0 می باشد. Km ظاهری و Vm  ظاهری به ترتیب چند می شود؟,0,14 میکرومولار و 12 مولار بردقیقه     ,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302123,58606,سرعت اولیه یک واکنش در حضورmmol  6 مهار کننده ضد رقابتیmol/litmin  6 می شود اگر Kmو Vmax در غیاب مهار کننده به ترتیب 21 میکرومولار و mol/litmin 18 باشد و ثابت تفکیک مهار کننده mol 012/0 می باشد. Km ظاهری و Vm  ظاهری به ترتیب چند می شود؟,1000,14 میکرومولار و 12 مولار بردقیقه     ,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302125,58606,سرعت اولیه یک واکنش در حضورmmol  6 مهار کننده ضد رقابتیmol/litmin  6 می شود اگر Kmو Vmax در غیاب مهار کننده به ترتیب 21 میکرومولار و mol/litmin 18 باشد و ثابت تفکیک مهار کننده mol 012/0 می باشد. Km ظاهری و Vm  ظاهری به ترتیب چند می شود؟,0,14 میکرومولار و 12 مولار بردقیقه     ,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s971302129,58606,سرعت اولیه یک واکنش در حضورmmol  6 مهار کننده ضد رقابتیmol/litmin  6 می شود اگر Kmو Vmax در غیاب مهار کننده به ترتیب 21 میکرومولار و mol/litmin 18 باشد و ثابت تفکیک مهار کننده mol 012/0 می باشد. Km ظاهری و Vm  ظاهری به ترتیب چند می شود؟,1000,14 میکرومولار و 12 مولار بردقیقه     ,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
s961302126,58623,در واکنش درجه دوم A+B ← C+D اگر غلظت مواد اولیه برابر و مساوی 10 مولار باشدو پس از گذشت 20 دقیقه غلظت A به 25 هزارم مولار برسد، ثابت سرعت برحسب بر دقیقه را محاسبه کنید.,1000,1.995,6544,پایان ترم بیوشیمی فیزیک ژنتيک 1400,بیوشیمی فیزیک گروه (۱)
